Year,LGAID,OGID,DTID,Offence Count
2014,11,52,0,2
2014,11,52,1,4
2014,11,52,3,2
2014,11,52,6,8
2014,11,52,8,5
2014,11,53,7,10
2014,11,56,0,3
2014,11,56,1,3
2014,11,57,0,10
2014,11,57,1,41
2014,11,57,2,1
2014,11,57,3,3
2014,11,57,5,1
2014,11,57,6,10
2014,11,57,8,2
2014,11,57,9,2
2014,11,57,10,4
2014,12,52,0,3
2014,12,52,1,6
2014,12,52,3,10
2014,12,52,4,1
2014,12,52,6,21
2014,12,52,8,2
2014,12,52,9,1
2014,12,52,10,1
2014,12,53,7,11
2014,12,55,7,4
2014,12,56,0,8
2014,12,56,1,8
2014,12,56,3,1
2014,12,56,6,5
2014,12,57,0,55
2014,12,57,1,118
2014,12,57,3,22
2014,12,57,4,8
2014,12,57,6,47
2014,12,57,8,11
2014,12,57,9,7
2014,12,57,10,22
2014,13,52,0,4
2014,13,52,1,45
2014,13,52,2,1
2014,13,52,3,5
2014,13,52,4,16
2014,13,52,5,3
2014,13,52,6,77
2014,13,52,8,17
2014,13,52,9,4
2014,13,53,7,28
2014,13,55,7,64
2014,13,56,0,14
2014,13,56,1,19
2014,13,56,3,1
2014,13,56,5,3
2014,13,56,6,10
2014,13,56,8,2
2014,13,56,9,1
2014,13,57,0,65
2014,13,57,1,313
2014,13,57,2,2
2014,13,57,3,39
2014,13,57,4,18
2014,13,57,5,9
2014,13,57,6,109
2014,13,57,8,59
2014,13,57,9,26
2014,13,57,10,56
2014,13,58,7,1
2014,14,52,6,1
2014,14,53,7,4
2014,14,56,1,2
2014,14,56,2,1
2014,14,57,1,22
2014,14,57,6,3
2014,14,57,10,3
2014,15,52,0,3
2014,15,52,1,3
2014,15,52,2,1
2014,15,52,6,5
2014,15,52,8,1
2014,15,53,7,6
2014,15,56,0,1
2014,15,56,2,1
2014,15,56,6,1
2014,15,56,10,1
2014,15,57,0,2
2014,15,57,1,15
2014,15,57,3,1
2014,15,57,6,5
2014,15,57,8,1
2014,15,57,10,4
2014,16,52,0,1
2014,16,52,1,1
2014,16,52,6,3
2014,16,52,10,1
2014,16,53,7,13
2014,16,56,1,3
2014,16,57,0,1
2014,16,57,1,7
2014,16,57,3,2
2014,16,57,6,1
2014,16,57,10,6
2014,17,52,0,4
2014,17,52,1,16
2014,17,52,2,2
2014,17,52,3,1
2014,17,52,4,4
2014,17,52,5,1
2014,17,52,6,29
2014,17,52,8,9
2014,17,52,9,3
2014,17,53,7,5
2014,17,55,7,8
2014,17,56,0,8
2014,17,56,1,6
2014,17,56,4,1
2014,17,56,5,1
2014,17,56,6,3
2014,17,56,8,1
2014,17,56,9,1
2014,17,57,0,51
2014,17,57,1,189
2014,17,57,2,4
2014,17,57,3,16
2014,17,57,4,11
2014,17,57,5,25
2014,17,57,6,67
2014,17,57,8,20
2014,17,57,9,4
2014,17,57,10,37
2014,18,51,8,1
2014,18,52,1,13
2014,18,52,6,5
2014,18,52,9,2
2014,18,53,7,42
2014,18,55,7,3
2014,18,56,0,3
2014,18,56,1,4
2014,18,56,9,1
2014,18,57,0,16
2014,18,57,1,100
2014,18,57,4,1
2014,18,57,5,1
2014,18,57,6,6
2014,18,57,8,3
2014,18,57,9,1
2014,18,57,10,7
2014,18,58,7,3
2014,19,52,0,19
2014,19,52,1,37
2014,19,52,2,3
2014,19,52,3,20
2014,19,52,4,10
2014,19,52,5,4
2014,19,52,6,69
2014,19,52,8,19
2014,19,52,9,1
2014,19,52,10,15
2014,19,53,7,31
2014,19,55,7,28
2014,19,56,0,11
2014,19,56,1,13
2014,19,56,3,1
2014,19,56,5,3
2014,19,56,6,11
2014,19,56,8,2
2014,19,56,9,1
2014,19,56,10,2
2014,19,57,0,104
2014,19,57,1,332
2014,19,57,2,6
2014,19,57,3,32
2014,19,57,4,7
2014,19,57,5,14
2014,19,57,6,106
2014,19,57,8,51
2014,19,57,9,13
2014,19,57,10,119
2014,19,58,7,3
2014,20,52,1,3
2014,20,52,6,3
2014,20,53,7,1
2014,20,56,1,1
2014,20,56,10,1
2014,20,57,0,5
2014,20,57,1,12
2014,20,57,3,2
2014,20,57,4,1
2014,20,57,6,4
2014,20,57,8,1
2014,21,52,0,2
2014,21,52,1,11
2014,21,52,2,5
2014,21,52,3,4
2014,21,52,4,2
2014,21,52,5,3
2014,21,52,6,11
2014,21,52,8,3
2014,21,53,7,8
2014,21,55,7,3
2014,21,56,0,5
2014,21,56,1,7
2014,21,56,3,1
2014,21,56,5,3
2014,21,56,6,3
2014,21,56,10,1
2014,21,57,0,22
2014,21,57,1,118
2014,21,57,2,5
2014,21,57,3,13
2014,21,57,4,3
2014,21,57,5,9
2014,21,57,6,26
2014,21,57,8,10
2014,21,57,9,2
2014,21,57,10,19
2014,22,52,0,1
2014,22,52,1,4
2014,22,52,5,1
2014,22,52,6,5
2014,22,52,10,1
2014,22,53,7,8
2014,22,56,0,1
2014,22,56,1,2
2014,22,56,6,4
2014,22,56,8,2
2014,22,57,0,6
2014,22,57,1,38
2014,22,57,3,2
2014,22,57,5,3
2014,22,57,6,9
2014,22,57,8,2
2014,22,57,10,5
2014,23,52,0,1
2014,23,52,3,2
2014,23,52,6,1
2014,23,52,9,1
2014,23,53,7,2
2014,23,55,7,3
2014,23,57,0,1
2014,23,57,1,3
2014,23,57,10,1
2014,24,52,0,13
2014,24,52,1,29
2014,24,52,2,1
2014,24,52,3,19
2014,24,52,4,1
2014,24,52,5,3
2014,24,52,6,51
2014,24,52,8,3
2014,24,52,10,3
2014,24,53,7,31
2014,24,55,7,10
2014,24,56,0,7
2014,24,56,1,15
2014,24,56,5,1
2014,24,56,6,12
2014,24,56,8,2
2014,24,56,10,1
2014,24,57,0,33
2014,24,57,1,184
2014,24,57,2,1
2014,24,57,3,20
2014,24,57,4,2
2014,24,57,5,5
2014,24,57,6,43
2014,24,57,8,19
2014,24,57,9,10
2014,24,57,10,26
2014,24,58,7,7
2014,25,51,8,1
2014,25,52,0,12
2014,25,52,1,28
2014,25,52,2,7
2014,25,52,3,9
2014,25,52,4,5
2014,25,52,5,32
2014,25,52,6,84
2014,25,52,8,6
2014,25,52,9,1
2014,25,52,10,12
2014,25,53,7,16
2014,25,55,7,25
2014,25,56,0,8
2014,25,56,1,9
2014,25,56,4,1
2014,25,56,5,7
2014,25,56,6,8
2014,25,56,8,1
2014,25,57,0,108
2014,25,57,1,287
2014,25,57,2,3
2014,25,57,3,28
2014,25,57,4,8
2014,25,57,5,53
2014,25,57,6,129
2014,25,57,8,54
2014,25,57,9,18
2014,25,57,10,138
2014,25,58,7,1
2014,26,52,0,10
2014,26,52,1,33
2014,26,52,2,1
2014,26,52,3,14
2014,26,52,4,5
2014,26,52,5,13
2014,26,52,6,33
2014,26,52,8,7
2014,26,52,9,4
2014,26,52,10,3
2014,26,53,7,35
2014,26,55,7,17
2014,26,56,0,9
2014,26,56,1,6
2014,26,56,2,1
2014,26,56,3,3
2014,26,56,5,3
2014,26,56,6,14
2014,26,56,8,1
2014,26,57,0,82
2014,26,57,1,188
2014,26,57,2,3
2014,26,57,3,30
2014,26,57,4,9
2014,26,57,5,11
2014,26,57,6,71
2014,26,57,8,30
2014,26,57,9,11
2014,26,57,10,44
2014,26,58,7,5
2014,27,52,0,1
2014,27,52,1,14
2014,27,52,3,1
2014,27,52,6,21
2014,27,52,8,9
2014,27,52,10,2
2014,27,53,7,16
2014,27,56,0,4
