Year,LGAID,OSGID,Offence Count,"PSA Rate per 100,000 population","LGA Rate per 100,000 population"
2023,52,23,33,85.4,85.4
2023,52,24,1,2.6,2.6
2023,52,25,1,2.6,2.6
2023,52,26,167,432.0,432.0
2023,52,27,160,413.9,413.9
2023,52,29,156,403.6,403.6
2023,52,30,309,799.4,799.4
2023,52,31,207,535.5,535.5
2023,52,32,89,230.3,230.3
2023,52,33,95,245.8,245.8
2023,52,35,289,747.7,747.7
2023,52,36,19,49.2,49.2
2023,52,38,194,501.9,501.9
2023,52,39,4,10.3,10.3
2023,52,41,3,7.8,7.8
2023,52,42,1,2.6,2.6
2023,52,45,9,23.3,23.3
2023,52,46,8,20.7,20.7
2023,52,48,1,2.6,2.6
2023,52,49,1,2.6,2.6
2023,52,50,120,310.5,310.5
2023,52,52,71,183.7,183.7
2023,52,53,48,124.2,124.2
2023,52,54,2,5.2,5.2
2023,52,55,4,10.3,10.3
2023,52,56,9,23.3,23.3
2023,52,57,21,54.3,54.3
2023,52,58,5,12.9,12.9
2023,52,59,8,20.7,20.7
2023,52,60,1,2.6,2.6
2023,52,65,19,49.2,49.2
2023,52,74,113,292.3,292.3
2023,52,76,1,2.6,2.6
2023,52,77,24,62.1,62.1
2023,52,78,538,1391.9,1391.9
2023,52,79,65,168.2,168.2
2023,52,80,204,527.8,527.8
2023,52,81,19,49.2,49.2
2023,52,93,1,2.6,2.6
2023,52,101,1,2.6,2.6
2023,52,103,2,5.2,5.2
2023,40,107,2,1.6,1.6
2023,40,0,107,84.1,84.1
2023,40,1,88,69.2,69.2
2023,40,2,23,18.1,18.1
2023,40,3,314,246.8,246.8
2023,40,4,164,128.9,128.9
2023,40,108,293,230.3,230.3
2023,40,110,5,3.9,3.9
2023,40,5,25,19.7,19.7
2023,40,6,6,4.7,4.7
2023,40,112,13,10.2,10.2
2023,40,113,1,0.8,0.8
2023,40,7,40,31.4,31.4
2023,40,8,21,16.5,16.5
2023,40,9,49,38.5,38.5
2023,40,10,19,14.9,14.9
2023,40,11,64,50.3,50.3
2023,40,12,43,33.8,33.8
2023,40,13,20,15.7,15.7
2023,40,15,28,22.0,22.0
2023,40,16,57,44.8,44.8
2023,40,17,22,17.3,17.3
2023,40,19,3,2.4,2.4
2023,40,20,521,409.6,409.6
2023,40,21,30,23.6,23.6
2023,40,22,5,3.9,3.9
2023,40,23,112,88.0,88.0
2023,40,24,3,2.4,2.4
2023,40,26,228,179.2,179.2
2023,40,27,223,175.3,175.3
2023,40,28,4,3.1,3.1
2023,40,29,363,285.4,285.4
2023,40,30,697,547.9,547.9
2023,40,31,404,317.6,317.6
2023,40,32,77,60.5,60.5
2023,40,33,205,161.2,161.2
2023,40,35,547,430.0,430.0
2023,40,36,37,29.1,29.1
2023,40,37,1,0.8,0.8
2023,40,38,232,182.4,182.4
2023,40,39,13,10.2,10.2
2023,40,40,1,0.8,0.8
2023,40,42,3,2.4,2.4
2023,40,44,1,0.8,0.8
2023,40,45,40,31.4,31.4
2023,40,46,10,7.9,7.9
2023,40,48,17,13.4,13.4
2023,40,49,3,2.4,2.4
2023,40,50,271,213.0,213.0
2023,40,51,7,5.5,5.5
2023,40,52,118,92.8,92.8
2023,40,53,166,130.5,130.5
2023,40,54,2,1.6,1.6
2023,40,55,11,8.6,8.6
2023,40,56,14,11.0,11.0
2023,40,57,16,12.6,12.6
2023,40,58,5,3.9,3.9
2023,40,59,15,11.8,11.8
2023,40,62,3,2.4,2.4
2023,40,65,36,28.3,28.3
2023,40,69,1,0.8,0.8
2023,40,72,1,0.8,0.8
2023,40,74,115,90.4,90.4
2023,40,75,5,3.9,3.9
2023,40,77,10,7.9,7.9
2023,40,78,911,716.1,716.1
2023,40,79,58,45.6,45.6
2023,40,80,141,110.8,110.8
2023,40,81,2,1.6,1.6
2023,40,90,1,0.8,0.8
2023,40,93,2,1.6,1.6
2023,40,96,5,3.9,3.9
2023,40,100,1,0.8,0.8
2023,40,101,1,0.8,0.8
2023,40,102,2,1.6,1.6
2023,40,103,4,3.1,3.1
2023,41,107,12,3.1,3.1
2023,41,0,347,88.6,88.6
2023,41,1,291,74.3,74.3
2023,41,2,92,23.5,23.5
2023,41,3,1168,298.2,298.2
2023,41,4,595,151.9,151.9
2023,41,108,658,168.0,168.0
2023,41,109,12,3.1,3.1
2023,41,110,22,5.6,5.6
2023,41,5,242,61.8,61.8
2023,41,6,33,8.4,8.4
2023,41,112,23,5.9,5.9
2023,41,113,6,1.5,1.5
2023,41,7,122,31.2,31.2
2023,41,8,55,14.0,14.0
2023,41,9,113,28.9,28.9
2023,41,10,56,14.3,14.3
2023,41,11,275,70.2,70.2
2023,41,12,141,36.0,36.0
2023,41,13,74,18.9,18.9
2023,41,15,52,13.3,13.3
2023,41,16,154,39.3,39.3
2023,41,17,81,20.7,20.7
2023,41,19,4,1.0,1.0
2023,41,20,1738,443.8,443.8
2023,41,21,48,12.3,12.3
2023,41,22,27,6.9,6.9
2023,41,23,408,104.2,104.2
2023,41,24,7,1.8,1.8
2023,41,25,1,0.3,0.3
2023,41,26,766,195.6,195.6
2023,41,27,477,121.8,121.8
2023,41,28,1,0.3,0.3
2023,41,29,1105,282.1,282.1
2023,41,30,2886,736.9,736.9
2023,41,31,1129,288.3,288.3
2023,41,32,113,28.9,28.9
2023,41,33,718,183.3,183.3
2023,41,35,2105,537.5,537.5
2023,41,36,125,31.9,31.9
2023,41,38,874,223.2,223.2
2023,41,39,31,7.9,7.9
2023,41,40,2,0.5,0.5
2023,41,41,2,0.5,0.5
2023,41,42,9,2.3,2.3
2023,41,45,200,51.1,51.1
2023,41,46,54,13.8,13.8
2023,41,48,81,20.7,20.7
2023,41,49,2,0.5,0.5
2023,41,50,974,248.7,248.7
2023,41,51,4,1.0,1.0
2023,41,52,256,65.4,65.4
2023,41,53,384,98.0,98.0
2023,41,54,16,4.1,4.1
2023,41,55,88,22.5,22.5
2023,41,56,19,4.9,4.9
2023,41,57,31,7.9,7.9
2023,41,58,5,1.3,1.3
2023,41,59,47,12.0,12.0
2023,41,60,9,2.3,2.3
2023,41,61,7,1.8,1.8
2023,41,62,8,2.0,2.0
2023,41,65,106,27.1,27.1
2023,41,69,10,2.6,2.6
2023,41,72,3,0.8,0.8
2023,41,74,318,81.2,81.2
2023,41,75,23,5.9,5.9
2023,41,76,4,1.0,1.0
2023,41,77,65,16.6,16.6
2023,41,78,2996,765.0,765.0
2023,41,79,188,48.0,48.0
2023,41,80,280,71.5,71.5
2023,41,81,29,7.4,7.4
2023,41,89,9,2.3,2.3
2023,41,90,1,0.3,0.3
2023,41,91,1,0.3,0.3
2023,41,93,2,0.5,0.5
2023,41,94,1,0.3,0.3
2023,41,96,3,0.8,0.8
2023,41,100,2,0.5,0.5
2023,41,102,1,0.3,0.3
2023,41,103,5,1.3,1.3
2023,53,0,24,112.4,176.6
2023,53,1,16,75.0,117.7
2023,53,2,2,9.4,14.7
2023,53,3,41,192.1,301.6
2023,53,4,26,121.8,191.3
2023,53,108,102,477.9,750.4
2023,53,7,2,9.4,14.7
2023,53,8,1,4.7,7.4
2023,53,9,1,4.7,7.4
2023,53,11,10,46.9,73.6
2023,53,12,10,46.9,73.6
2023,53,13,5,23.4,36.8
2023,53,15,10,46.9,73.6
2023,53,16,7,32.8,51.5
2023,53,17,17,79.7,125.1
2023,53,19,11,51.5,80.9
2023,53,20,123,576.3,904.9
2023,53,21,9,42.2,66.2
2023,53,23,6,28.1,44.1
2023,53,26,41,192.1,301.6
2023,53,27,21,98.4,154.5
2023,53,29,29,135.9,213.4
2023,53,30,79,370.1,581.2
2023,53,31,43,201.5,316.3
2023,53,32,6,28.1,44.1
2023,53,33,24,112.4,176.6
2023,53,35,83,388.9,610.6
2023,53,36,5,23.4,36.8
2023,53,38,19,89.0,139.8
2023,53,39,1,4.7,7.4
2023,53,41,1,4.7,7.4
2023,53,44,8,37.5,58.9
2023,53,45,5,23.4,36.8
2023,53,46,6,28.1,44.1
2023,53,48,1,4.7,7.4
2023,53,50,46,215.5,338.4
2023,53,52,20,93.7,147.1
2023,53,53,33,154.6,242.8
2023,53,56,7,32.8,51.5
2023,53,57,3,14.1,22.1
2023,53,58,1,4.7,7.4
2023,53,59,3,14.1,22.1
2023,53,65,5,23.4,36.8
2023,53,74,21,98.4,154.5
2023,53,76,1,4.7,7.4
2023,53,77,4,18.7,29.4
2023,53,78,192,899.6,1412.5
2023,53,79,40,187.4,294.3
2023,53,80,30,140.6,220.7
2023,53,81,10,46.9,73.6
2023,53,103,1,4.7,7.4
2023,64,0,13,60.9,167.7
2023,64,1,4,18.7,51.6
2023,64,2,3,14.1,38.7
2023,64,3,12,56.2,154.8
2023,64,4,12,56.2,154.8
2023,64,108,20,93.7,258.1
2023,64,112,1,4.7,12.9
2023,64,11,9,42.2,116.1
2023,64,12,1,4.7,12.9
2023,64,13,10,46.9,129.0
2023,64,15,1,4.7,12.9
2023,64,16,8,37.5,103.2
2023,64,17,2,9.4,25.8
2023,64,19,5,23.4,64.5
2023,64,20,35,164.0,451.6
2023,64,21,1,4.7,12.9
2023,64,22,1,4.7,12.9
2023,64,23,3,14.1,38.7
2023,64,26,23,107.8,296.8
2023,64,27,29,135.9,374.2
2023,64,29,22,103.1,283.9
2023,64,30,19,89.0,245.1
2023,64,31,13,60.9,167.7
2023,64,32,1,4.7,12.9
2023,64,33,9,42.2,116.1
2023,64,35,73,342.0,941.9
2023,64,36,2,9.4,25.8
2023,64,38,13,60.9,167.7
2023,64,39,1,4.7,12.9
2023,64,41,1,4.7,12.9
2023,64,45,2,9.4,25.8
2023,64,46,3,14.1,38.7
2023,64,48,1,4.7,12.9
2023,64,50,4,18.7,51.6
2023,64,52,9,42.2,116.1
2023,64,53,2,9.4,25.8
2023,64,55,2,9.4,25.8
2023,64,57,1,4.7,12.9
2023,64,65,4,18.7,51.6
2023,64,72,1,4.7,12.9
2023,64,74,18,84.3,232.2
2023,64,77,13,60.9,167.7
2023,64,78,36,168.7,464.5
2023,64,79,3,14.1,38.7
2023,64,80,6,28.1,77.4
2023,64,91,1,4.7,12.9
2023,2,107,7,4.5,4.5
2023,2,0,129,83.0,83.0
2023,2,1,195,125.5,125.5
2023,2,2,68,43.7,43.7
2023,2,3,243,156.3,156.3
2023,2,4,289,185.9,185.9
2023,2,108,154,99.1,99.1
2023,2,109,1,0.6,0.6
2023,2,110,8,5.1,5.1
2023,2,5,83,53.4,53.4
2023,2,6,9,5.8,5.8
2023,2,112,8,5.1,5.1
2023,2,113,2,1.3,1.3
2023,2,7,30,19.3,19.3
2023,2,8,19,12.2,12.2
2023,2,9,30,19.3,19.3
2023,2,10,27,17.4,17.4
2023,2,11,77,49.5,49.5
2023,2,12,98,63.1,63.1
2023,2,13,26,16.7,16.7
2023,2,15,37,23.8,23.8
2023,2,16,51,32.8,32.8
2023,2,17,47,30.2,30.2
2023,2,19,4,2.6,2.6
2023,2,20,864,555.9,555.9
2023,2,21,84,54.0,54.0
2023,2,22,18,11.6,11.6
2023,2,23,173,111.3,111.3
2023,2,24,9,5.8,5.8
2023,2,26,559,359.6,359.6
2023,2,27,301,193.7,193.7
2023,2,28,3,1.9,1.9
2023,2,29,657,422.7,422.7
2023,2,30,2109,1356.9,1356.9
2023,2,31,1086,698.7,698.7
2023,2,32,265,170.5,170.5
2023,2,33,589,378.9,378.9
2023,2,34,13,8.4,8.4
2023,2,35,1299,835.7,835.7
2023,2,36,85,54.7,54.7
2023,2,38,1016,653.7,653.7
2023,2,39,23,14.8,14.8
2023,2,42,22,14.2,14.2
2023,2,45,109,70.1,70.1
2023,2,46,11,7.1,7.1
2023,2,48,35,22.5,22.5
2023,2,49,8,5.1,5.1
2023,2,50,673,433.0,433.0
2023,2,52,80,51.5,51.5
2023,2,53,283,182.1,182.1
2023,2,54,5,3.2,3.2
2023,2,55,32,20.6,20.6
2023,2,56,16,10.3,10.3
2023,2,57,42,27.0,27.0
2023,2,58,6,3.9,3.9
2023,2,59,63,40.5,40.5
2023,2,60,1,0.6,0.6
2023,2,61,2,1.3,1.3
2023,2,62,2,1.3,1.3
2023,2,65,81,52.1,52.1
2023,2,72,8,5.1,5.1
2023,2,74,181,116.5,116.5
2023,2,75,2,1.3,1.3
2023,2,76,3,1.9,1.9
2023,2,77,20,12.9,12.9
2023,2,78,907,583.5,583.5
2023,2,79,103,66.3,66.3
2023,2,80,175,112.6,112.6
2023,2,81,33,21.2,21.2
2023,2,88,1,0.6,0.6
2023,2,89,5,3.2,3.2
2023,2,93,1,0.6,0.6
2023,2,96,4,2.6,2.6
2023,2,102,2,1.3,1.3
2023,2,103,2,1.3,1.3
2023,2,104,1,0.6,0.6
2023,2,105,1,0.6,0.6
2023,19,107,2,4.0,4.0
2023,19,0,138,279.4,279.4
2023,19,1,76,153.9,153.9
2023,19,2,65,131.6,131.6
2023,19,3,289,585.1,585.1
2023,19,4,140,283.4,283.4
2023,19,108,237,479.8,479.8
2023,19,109,1,2.0,2.0
2023,19,110,1,2.0,2.0
2023,19,5,4,8.1,8.1
2023,19,6,1,2.0,2.0
2023,19,112,10,20.2,20.2
2023,19,7,33,66.8,66.8
2023,19,8,12,24.3,24.3
2023,19,9,19,38.5,38.5
2023,19,10,3,6.1,6.1
2023,19,11,57,115.4,115.4
2023,19,12,37,74.9,74.9
2023,19,13,34,68.8,68.8
2023,19,15,18,36.4,36.4
2023,19,16,56,113.4,113.4
2023,19,17,14,28.3,28.3
2023,19,19,14,28.3,28.3
2023,19,20,519,1050.7,1050.7
2023,19,21,26,52.6,52.6
2023,19,22,6,12.1,12.1
2023,19,23,41,83.0,83.0
2023,19,24,1,2.0,2.0
2023,19,26,117,236.9,236.9
2023,19,27,122,247.0,247.0
2023,19,28,1,2.0,2.0
2023,19,29,98,198.4,198.4
2023,19,30,229,463.6,463.6
2023,19,31,209,423.1,423.1
2023,19,32,34,68.8,68.8
2023,19,33,60,121.5,121.5
2023,19,35,296,599.3,599.3
2023,19,36,11,22.3,22.3
2023,19,38,175,354.3,354.3
2023,19,39,9,18.2,18.2
2023,19,41,1,2.0,2.0
2023,19,44,3,6.1,6.1
2023,19,45,31,62.8,62.8
2023,19,46,17,34.4,34.4
2023,19,48,8,16.2,16.2
2023,19,49,1,2.0,2.0
2023,19,50,254,514.2,514.2
2023,19,52,122,247.0,247.0
2023,19,53,93,188.3,188.3
2023,19,54,7,14.2,14.2
2023,19,55,35,70.9,70.9
2023,19,56,26,52.6,52.6
2023,19,57,35,70.9,70.9
2023,19,58,5,10.1,10.1
2023,19,59,3,6.1,6.1
2023,19,60,2,4.0,4.0
2023,19,61,1,2.0,2.0
2023,19,62,3,6.1,6.1
2023,19,65,57,115.4,115.4
2023,19,72,1,2.0,2.0
2023,19,74,117,236.9,236.9
2023,19,75,4,8.1,8.1
2023,19,76,7,14.2,14.2
2023,19,77,33,66.8,66.8
2023,19,78,918,1858.5,1858.5
2023,19,79,80,162.0,162.0
2023,19,80,154,311.8,311.8
2023,19,81,8,16.2,16.2
2023,19,86,1,2.0,2.0
2023,19,90,1,2.0,2.0
2023,19,91,4,8.1,8.1
2023,19,93,2,4.0,4.0
2023,19,100,4,8.1,8.1
2023,19,101,21,42.5,42.5
2023,19,103,4,8.1,8.1
2023,42,107,2,1.4,1.4
2023,42,0,185,129.8,129.8
2023,42,1,181,127.0,127.0
2023,42,2,121,84.9,84.9
2023,42,3,455,319.2,319.2
2023,42,4,427,299.6,299.6
2023,42,108,355,249.1,249.1
2023,42,109,4,2.8,2.8
2023,42,110,9,6.3,6.3
2023,42,5,85,59.6,59.6
2023,42,6,16,11.2,11.2
2023,42,112,14,9.8,9.8
2023,42,7,45,31.6,31.6
2023,42,8,31,21.7,21.7
2023,42,9,51,35.8,35.8
2023,42,10,47,33.0,33.0
2023,42,11,140,98.2,98.2
2023,42,12,73,51.2,51.2
2023,42,13,39,27.4,27.4
2023,42,15,37,26.0,26.0
2023,42,16,91,63.8,63.8
2023,42,17,58,40.7,40.7
2023,42,19,7,4.9,4.9
2023,42,20,1173,822.9,822.9
2023,42,21,98,68.8,68.8
2023,42,22,5,3.5,3.5
2023,42,23,134,94.0,94.0
2023,42,24,3,2.1,2.1
2023,42,25,2,1.4,1.4
2023,42,26,468,328.3,328.3
2023,42,27,289,202.8,202.8
2023,42,28,2,1.4,1.4
2023,42,29,489,343.1,343.1
2023,42,30,1447,1015.2,1015.2
2023,42,31,683,479.2,479.2
2023,42,32,98,68.8,68.8
2023,42,33,418,293.3,293.3
2023,42,35,1032,724.0,724.0
2023,42,36,60,42.1,42.1
2023,42,38,602,422.3,422.3
2023,42,39,16,11.2,11.2
2023,42,41,3,2.1,2.1
2023,42,42,9,6.3,6.3
2023,42,44,4,2.8,2.8
2023,42,45,79,55.4,55.4
2023,42,46,23,16.1,16.1
2023,42,48,65,45.6,45.6
2023,42,49,2,1.4,1.4
2023,42,50,740,519.2,519.2
2023,42,51,2,1.4,1.4
2023,42,52,156,109.4,109.4
2023,42,53,324,227.3,227.3
2023,42,54,5,3.5,3.5
2023,42,55,64,44.9,44.9
2023,42,56,68,47.7,47.7
2023,42,57,48,33.7,33.7
2023,42,58,8,5.6,5.6
2023,42,59,31,21.7,21.7
2023,42,60,3,2.1,2.1
2023,42,61,2,1.4,1.4
2023,42,62,5,3.5,3.5
2023,42,63,1,0.7,0.7
2023,42,65,91,63.8,63.8
2023,42,66,1,0.7,0.7
2023,42,72,3,2.1,2.1
2023,42,74,332,232.9,232.9
2023,42,75,10,7.0,7.0
2023,42,76,15,10.5,10.5
2023,42,77,46,32.3,32.3
2023,42,78,2055,1441.7,1441.7
2023,42,79,164,115.1,115.1
2023,42,80,945,663.0,663.0
2023,42,81,121,84.9,84.9
2023,42,89,14,9.8,9.8
2023,42,91,8,5.6,5.6
2023,42,93,2,1.4,1.4
2023,42,100,2,1.4,1.4
2023,42,101,2,1.4,1.4
2023,42,102,1,0.7,0.7
2023,42,103,5,3.5,3.5
2023,42,105,1,0.7,0.7
2023,60,107,5,1.8,1.8
2023,60,0,341,119.5,120.8
2023,60,1,356,124.7,126.2
2023,60,2,136,47.6,48.2
2023,60,3,643,225.3,227.9
2023,60,4,445,155.9,157.7
2023,60,108,402,140.8,142.5
2023,60,109,5,1.8,1.8
2023,60,110,23,8.1,8.2
2023,60,5,80,28.0,28.4
2023,60,6,14,4.9,5.0
2023,60,112,21,7.4,7.4
2023,60,113,2,0.7,0.7
2023,60,7,51,17.9,18.1
2023,60,8,27,9.5,9.6
2023,60,9,88,30.8,31.2
2023,60,10,28,9.8,9.9
2023,60,11,142,49.7,50.3
2023,60,12,128,44.8,45.4
2023,60,13,54,18.9,19.1
2023,60,15,54,18.9,19.1
2023,60,16,153,53.6,54.2
2023,60,17,109,38.2,38.6
2023,60,18,5,1.8,1.8
2023,60,19,3,1.1,1.1
2023,60,20,1799,630.2,637.5
2023,60,21,210,73.6,74.4
2023,60,22,22,7.7,7.8
2023,60,23,271,94.9,96.0
2023,60,24,6,2.1,2.1
2023,60,26,869,304.4,308.0
2023,60,27,595,208.4,210.9
2023,60,28,5,1.8,1.8
2023,60,29,686,240.3,243.1
2023,60,30,2483,869.8,879.9
2023,60,31,1362,477.1,482.7
2023,60,32,253,88.6,89.7
2023,60,33,547,191.6,193.8
2023,60,35,1830,641.1,648.5
2023,60,36,84,29.4,29.8
2023,60,38,1458,510.8,516.7
2023,60,39,22,7.7,7.8
2023,60,41,13,4.6,4.6
2023,60,42,12,4.2,4.3
2023,60,44,4,1.4,1.4
2023,60,45,85,29.8,30.1
2023,60,46,19,6.7,6.7
2023,60,48,51,17.9,18.1
2023,60,49,6,2.1,2.1
2023,60,50,985,345.1,349.1
2023,60,51,1,0.4,0.4
2023,60,52,177,62.0,62.7
2023,60,53,440,154.1,155.9
2023,60,54,3,1.1,1.1
2023,60,55,52,18.2,18.4
2023,60,56,120,42.0,42.5
2023,60,57,139,48.7,49.3
2023,60,58,6,2.1,2.1
2023,60,59,28,9.8,9.9
2023,60,60,1,0.4,0.4
2023,60,62,5,1.8,1.8
2023,60,65,115,40.3,40.8
2023,60,72,6,2.1,2.1
2023,60,74,408,142.9,144.6
2023,60,75,15,5.3,5.3
2023,60,76,38,13.3,13.5
2023,60,77,76,26.6,26.9
2023,60,78,2861,1002.3,1013.9
2023,60,79,223,78.1,79.0
2023,60,80,708,248.0,250.9
2023,60,81,135,47.3,47.8
2023,60,86,1,0.4,0.4
2023,60,88,1,0.4,0.4
2023,60,89,2,0.7,0.7
2023,60,90,1,0.4,0.4
2023,60,91,26,9.1,9.2
2023,60,95,4,1.4,1.4
2023,60,96,9,3.2,3.2
2023,60,99,1,0.4,0.4
2023,60,100,2,0.7,0.7
2023,60,103,3,1.1,1.1
2023,60,104,2,0.7,0.7
2023,72,3,3,1.1,91.6
2023,72,108,2,0.7,61.0
2023,72,112,1,0.4,30.5
2023,72,17,1,0.4,30.5
2023,72,20,9,3.2,274.7
2023,72,21,2,0.7,61.0
2023,72,26,2,0.7,61.0
2023,72,27,8,2.8,244.1
2023,72,29,3,1.1,91.6
2023,72,30,7,2.5,213.6
2023,72,32,1,0.4,30.5
2023,72,35,19,6.7,579.8
2023,72,38,28,9.8,854.5
2023,72,50,1,0.4,30.5
2023,72,78,1,0.4,30.5
2023,72,79,1,0.4,30.5
2023,72,80,1,0.4,30.5
2023,72,81,1,0.4,30.5
2023,72,91,2,0.7,61.0
2023,39,0,29,11.2,28.1
2023,39,1,54,20.9,52.2
2023,39,2,16,6.2,15.5
2023,39,3,159,61.6,153.8
2023,39,4,97,37.6,93.8
2023,39,108,204,79.0,197.3
2023,39,109,1,0.4,1.0
2023,39,5,25,9.7,24.2
2023,39,6,5,1.9,4.8
2023,39,112,9,3.5,8.7
2023,39,7,12,4.6,11.6
2023,39,8,11,4.3,10.6
2023,39,9,12,4.6,11.6
2023,39,10,29,11.2,28.1
2023,39,11,28,10.8,27.1
2023,39,12,30,11.6,29.0
2023,39,13,6,2.3,5.8
2023,39,15,13,5.0,12.6
2023,39,16,10,3.9,9.7
2023,39,17,12,4.6,11.6
2023,39,20,489,189.4,473.0
2023,39,21,46,17.8,44.5
2023,39,22,7,2.7,6.8
2023,39,23,201,77.8,194.4
2023,39,24,8,3.1,7.7
2023,39,26,352,136.3,340.5
2023,39,27,181,70.1,175.1
2023,39,29,350,135.5,338.6
2023,39,30,1070,414.4,1035.1
2023,39,31,229,88.7,221.5
2023,39,32,185,71.6,179.0
2023,39,33,114,44.1,110.3
2023,39,35,439,170.0,424.7
2023,39,36,11,4.3,10.6
2023,39,37,1,0.4,1.0
2023,39,38,202,78.2,195.4
2023,39,39,4,1.5,3.9
2023,39,40,1,0.4,1.0
2023,39,42,3,1.2,2.9
2023,39,44,1,0.4,1.0
2023,39,45,12,4.6,11.6
2023,39,46,5,1.9,4.8
2023,39,48,2,0.8,1.9
2023,39,49,3,1.2,2.9
2023,39,50,144,55.8,139.3
2023,39,52,17,6.6,16.4
2023,39,53,54,20.9,52.2
2023,39,55,15,5.8,14.5
2023,39,56,24,9.3,23.2
2023,39,57,20,7.7,19.3
2023,39,58,2,0.8,1.9
2023,39,59,16,6.2,15.5
2023,39,62,1,0.4,1.0
2023,39,65,37,14.3,35.8
2023,39,72,1,0.4,1.0
2023,39,74,51,19.8,49.3
2023,39,75,1,0.4,1.0
2023,39,76,1,0.4,1.0
2023,39,77,15,5.8,14.5
2023,39,78,377,146.0,364.7
2023,39,79,83,32.1,80.3
2023,39,80,46,17.8,44.5
2023,39,81,6,2.3,5.8
2023,39,86,1,0.4,1.0
2023,39,89,1,0.4,1.0
2023,39,91,7,2.7,6.8
2023,39,93,1,0.4,1.0
2023,39,101,3,1.2,2.9
2023,39,103,2,0.8,1.9
2023,39,105,1,0.4,1.0
2023,43,107,2,0.8,1.3
2023,43,0,37,14.3,23.9
2023,43,1,50,19.4,32.3
2023,43,2,20,7.7,12.9
2023,43,3,256,99.1,165.3
2023,43,4,191,74.0,123.4
2023,43,108,180,69.7,116.2
2023,43,109,5,1.9,3.2
2023,43,110,1,0.4,0.6
2023,43,5,45,17.4,29.1
2023,43,6,8,3.1,5.2
2023,43,112,12,4.6,7.7
2023,43,113,3,1.2,1.9
2023,43,7,10,3.9,6.5
2023,43,8,11,4.3,7.1
2023,43,9,10,3.9,6.5
2023,43,10,22,8.5,14.2
2023,43,11,31,12.0,20.0
2023,43,12,25,9.7,16.1
2023,43,13,10,3.9,6.5
2023,43,15,13,5.0,8.4
2023,43,16,21,8.1,13.6
2023,43,17,17,6.6,11.0
2023,43,20,493,190.9,318.4
2023,43,21,59,22.8,38.1
2023,43,22,11,4.3,7.1
2023,43,23,162,62.7,104.6
2023,43,24,2,0.8,1.3
2023,43,26,506,196.0,326.8
2023,43,27,205,79.4,132.4
2023,43,29,399,154.5,257.7
2023,43,30,1525,590.6,984.9
2023,43,31,451,174.7,291.3
2023,43,32,145,56.2,93.6
2023,43,33,224,86.7,144.7
2023,43,34,2,0.8,1.3
2023,43,35,611,236.6,394.6
2023,43,36,23,8.9,14.9
2023,43,37,1,0.4,0.6
2023,43,38,415,160.7,268.0
2023,43,39,7,2.7,4.5
2023,43,41,1,0.4,0.6
2023,43,42,6,2.3,3.9
2023,43,45,48,18.6,31.0
2023,43,46,14,5.4,9.0
2023,43,48,19,7.4,12.3
2023,43,50,304,117.7,196.3
2023,43,51,1,0.4,0.6
2023,43,52,54,20.9,34.9
2023,43,53,84,32.5,54.2
2023,43,55,17,6.6,11.0
2023,43,56,35,13.6,22.6
2023,43,57,17,6.6,11.0
2023,43,58,10,3.9,6.5
2023,43,59,15,5.8,9.7
2023,43,60,6,2.3,3.9
2023,43,62,4,1.5,2.6
2023,43,65,53,20.5,34.2
2023,43,69,2,0.8,1.3
2023,43,74,61,23.6,39.4
2023,43,75,6,2.3,3.9
2023,43,77,19,7.4,12.3
2023,43,78,432,167.3,279.0
2023,43,79,104,40.3,67.2
2023,43,80,98,38.0,63.3
2023,43,81,18,7.0,11.6
2023,43,89,5,1.9,3.2
2023,43,94,2,0.8,1.3
2023,43,96,1,0.4,0.6
2023,43,100,1,0.4,0.6
2023,43,103,4,1.5,2.6
2023,44,107,2,1.2,1.2
2023,44,0,162,100.2,100.2
2023,44,1,278,171.9,171.9
2023,44,2,122,75.5,75.5
2023,44,3,588,363.7,363.7
2023,44,4,545,337.1,337.1
2023,44,108,341,210.9,210.9
2023,44,109,10,6.2,6.2
2023,44,110,18,11.1,11.1
2023,44,5,163,100.8,100.8
2023,44,6,19,11.8,11.8
2023,44,112,14,8.7,8.7
2023,44,113,2,1.2,1.2
2023,44,7,42,26.0,26.0
2023,44,8,39,24.1,24.1
2023,44,9,51,31.5,31.5
2023,44,10,29,17.9,17.9
2023,44,11,166,102.7,102.7
2023,44,12,105,64.9,64.9
2023,44,13,71,43.9,43.9
2023,44,15,29,17.9,17.9
2023,44,16,112,69.3,69.3
2023,44,17,74,45.8,45.8
2023,44,20,1257,777.4,777.4
2023,44,21,57,35.3,35.3
2023,44,22,18,11.1,11.1
2023,44,23,249,154.0,154.0
2023,44,24,11,6.8,6.8
2023,44,25,1,0.6,0.6
2023,44,26,456,282.0,282.0
2023,44,27,381,235.6,235.6
2023,44,28,2,1.2,1.2
2023,44,29,914,565.3,565.3
2023,44,30,2418,1495.4,1495.4
2023,44,31,1084,670.4,670.4
2023,44,32,138,85.3,85.3
2023,44,33,654,404.5,404.5
2023,44,34,6,3.7,3.7
2023,44,35,1540,952.4,952.4
2023,44,36,81,50.1,50.1
2023,44,37,1,0.6,0.6
2023,44,38,793,490.4,490.4
2023,44,39,33,20.4,20.4
2023,44,41,6,3.7,3.7
2023,44,42,2,1.2,1.2
2023,44,45,88,54.4,54.4
2023,44,46,21,13.0,13.0
